CODIGO,BARRAS,PRODUTO,UNIDADE,VENDA1,VENDA2,VENDA3,ESTOQUE,GRUPO,SUBGRUPO,RESUMO,APLICACAO,LOCAL,FABRICANTE,CODFABRICA,OBS,REFER
302,0,CADEADO 40,UNID,35.00,0.00,0.00,0,0-,0-,CADEADO 40,,,,,,00000000000
314,0,CADEADO 40 C/SEGREDO,UNID,36.00,0.00,0.00,0,0-,0-,CADEADO 40C/SEG,,,,,,00000000000
303,0,CADEADO 45,UNID,45.00,0.00,0.00,0,0-,0-,CADEADO 45,,,,,,00000000000
304,0,CADEADO 50,UNID,55.00,0.00,0.00,0,0-,0-,CADEADO 50,,,,,,00000000000
306,0,CADEADO 50 TETRA,UNID,100.00,0.00,0.00,0,0-,0-,CADEADO 50 TETR,,,,,,00000000000
305,0,CADEADO 60,UNID,93.00,0.00,0.00,0,0-,0-,CADEADO 60,,,,,,00000000000
307,0,CADEADO 60 TETRA,UNID,115.00,0.00,0.00,0,0-,0-,CADEADO 60 TETR,,,,,,00000000000
312,0,CADEADO P/MOTO,UNID,38.00,0.00,0.00,0,0-,0-,CADEADO P/MOTO,,,,,,00000000000
308,0,CADEADO PORTA DE ACO ART 12T,UNID,220.00,0.00,0.00,0,0-,0-,CADEADO P.ACO,,,,,,00000000000
315,0,CAIBRO 5X6,METRO,10.00,0.00,0.00,0,0-,0-,CAIBRO 5X6,,,,,,00000000000
332,0,CAIXA 3X3 SIST.X,UNID,7.00,0.00,0.00,0,0-,0-,CAIXA 3X3 X,,,,,,00000000000
1263,0,CAIXA C/MOLA 3.5,UNID,150.00,0.00,0.00,0,0-,0-,CAIXA MOLA 3.5,,,,,,00000000000
1264,0,CAIXA C/MOLA 4.5,UNID,200.00,0.00,0.00,0,0-,0-,CAIXA MOLA 4.5,,,,,,00000000000
316,0,CAIXA D AGUA,UNID,0.00,0.00,0.00,0,0-,0-,CAIXA DAGUA,,,,,,00000000000
318,0,CAIXA DE CARTA CHAPA,UNID,80.00,0.00,0.00,0,0-,0-,CAIXA CARTA CHA,,,,,,00000000000
319,0,CAIXA DE CARTA PLASTICO,UNID,22.00,0.00,0.00,0,0-,0-,CAIXA CARTA PLA,,,,,,00000000000
2069,0,CAIXA DE DESCARGA,UNID,60.00,0.00,0.00,0,0-,0-,CAIXA DESCARGA,,,,,,00000000000
331,0,CAIXA DE INSPECAO,UNID,8.00,0.00,0.00,0,0-,0-,CAIXA INSPECAO,,,,,,00000000000
199,0,CAIXA DE LUZ 3X3,UNID,4.00,0.00,0.00,-2,0-,0-,CAIXA 3X3,,,,,,00000000000
197,0,CAIXA DE LUZ 4X2,UNID,3.00,0.00,0.00,-87,0-,0-,CAIXA 4X2,,,,,,00000000000
2027,0,CAIXA DE LUZ 4X2 DRYWALL,UNID,6.00,0.00,0.00,0,0-,0-,CAIXA 4X2 DRYWA,,,,,,00000000000
321,0,CAIXA DE LUZ 4X2 TRAMONTINA,UNID,3.00,0.00,0.00,0,0-,0-,CAIXA 4X2 TRAMO,,,,,,00000000000
198,0,CAIXA DE LUZ 4X4,UNID,4.00,0.00,0.00,0,0-,0-,CAIXA LUZ 4X4,,,,,,00000000000
2028,0,CAIXA DE LUZ 4X4 DRYWALL,UNID,8.00,0.00,0.00,0,0-,0-,CAIXA 4X4 DRYWA,,,,,,00000000000
322,0,CAIXA DE LUZ 6X6 F.MOVEL,UNID,6.00,0.00,0.00,0,0-,0-,CAIXA 6X6F.MOV.,,,,,,00000000000
465,0,CAIXA FERRAMENTA CHAPA,UNID,65.00,0.00,0.00,-12,0-,0-,CAIXA FERR.CHAP,,,,,,00000000000
466,0,CAIXA FERRAMENTA PLASTICA,UNID,25.00,0.00,0.00,0,0-,0-,CAIXA FERR.PLAS,,,,,,00000000000
1034,0,CAIXA ORGANIZADORA,UNID,48.00,0.00,0.00,0,0-,0-,CAIXA ORGANIZAD,,,,,,00000000000
320,0,CAIXA P/LAJE,UNID,10.00,0.00,0.00,-8,0-,0-,CAIXA P/LAJE,,,,,,00000000000
2037,0,CAIXA PASSAGEM 10X10,UNID,35.00,0.00,0.00,0,0-,0-,CAIXA PAS.10X10,,,,,,00000000000
323,0,CAIXA PASSAGEM 15X11,UNID,25.00,0.00,0.00,-1,0-,0-,CAIXA PAS.15X11,,,,,,00000000000
324,0,CAIXA PASSAGEM 15X15,UNID,40.00,0.00,0.00,-2,0-,0-,CAIXA PASS.15,,,,,,00000000000
325,0,CAIXA PASSAGEM 18X21,UNID,110.00,0.00,0.00,0,0-,0-,CAIXA PASS18X21,,,,,,00000000000
2038,0,CAIXA PASSAGEM 30X22,UNID,135.00,0.00,0.00,0,0-,0-,CAIXA PASS30X22,,,,,,00000000000
337,0,CAIXA SIF.10,UNID,28.00,0.00,0.00,0,0-,0-,CAIXA SIF.10,,,,,,00000000000
339,0,CAIXA SIF.15,UNID,78.00,0.00,0.00,0,0-,0-,CAIXA SIF.15,,,,,,00000000000
2010,0,CAIXA SOBREPOR,UNID,4.00,0.00,0.00,0,0-,0-,CAIXA SOBREPOR,,,,,,00000000000
984,0,CAIXILHO 0.5X20 FF,UNID,24.00,0.00,0.00,-1,0-,0-,CAIX. 0.5X20 FF,,,,,,00000000000
985,0,CAIXILHO 1.0X20 FF,UNID,45.00,0.00,0.00,0,0-,0-,CAIX. 1.0X20 FF,,,,,,00000000000
341,0,CAL DE PINTURA,UNID,23.00,0.00,0.00,0,0-,0-,CAL DE PINTURA,,,,,,00000000000
326,0,CAL DE REBOQUE 20 KG,UNID,30.00,0.00,0.00,-80,0-,0-,CAL DE REBO 20K,,,,,,00000000000
2034,0,CAL P/KILO,UNID,2.50,0.00,0.00,0,0-,0-,CAL P/KILO,,,,,,00000000000
342,0,CAL VIRGEM,UNID,10.00,0.00,0.00,0,0-,0-,CAL VIRGEM,,,,,,00000000000
